E1111 02:34:09.904367  179064 kafka_exporter.go:413] Cannot get current offset of topic __consumer_offsets partition 34: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:09.933524  179064 kafka_exporter.go:425] Cannot get oldest offset of topic __consumer_offsets partition 34: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:09.978976  179064 kafka_exporter.go:413] Cannot get current offset of topic __consumer_offsets partition 37: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:09.986037  179064 kafka_exporter.go:425] Cannot get oldest offset of topic __consumer_offsets partition 37: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.024246  179064 kafka_exporter.go:413] Cannot get current offset of topic __consumer_offsets partition 40: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.034332  179064 kafka_exporter.go:425] Cannot get oldest offset of topic __consumer_offsets partition 40: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.129837  179064 kafka_exporter.go:413] Cannot get current offset of topic __consumer_offsets partition 43: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.148070  179064 kafka_exporter.go:425] Cannot get oldest offset of topic __consumer_offsets partition 43: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.173350  179064 kafka_exporter.go:413] Cannot get current offset of topic __consumer_offsets partition 46: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.186615  179064 kafka_exporter.go:425] Cannot get oldest offset of topic __consumer_offsets partition 46: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.227750  179064 kafka_exporter.go:413] Cannot get current offset of topic __consumer_offsets partition 49: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.241557  179064 kafka_exporter.go:425] Cannot get oldest offset of topic __consumer_offsets partition 49: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:10.242790  179064 kafka_exporter.go:535] Cannot get consumer group: dial tcp 192.168.32.2:9094: connect: connection refused
E1111 02:34:24.361491  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_DECODER_INFO_BATCH partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:24.979294  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_CAMERA_INFO_T partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:25.232816  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_ENCODER_INFO_BATCH_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:25.228316  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_VEHICLE_BARRIER_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:25.229987  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_DOORACCESS_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:25.520061  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_WIFI_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:26.110703  179064 kafka_exporter.go:404] Cannot get leader of topic __consumer_offsets partition 1: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:26.111034  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_DOORACCESS_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:26.111235  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_PERSON_INFO_BATCH partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:26.111288  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_PERSON_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:26.111545  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_ENCODER_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:26.147909  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_PARKINGLOG_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:26.152807  179064 kafka_exporter.go:404] Cannot get leader of topic OMOF_STORAGE_INFO_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:27.788123  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_ELECFENSEDETECT_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:27.808512  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_CAMERA_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:27.802230  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_DOORACCESS_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:27.828684  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_LANE_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:27.831808  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_PARKINGLOG_INFO_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:28.042258  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_CAMERA_INFO_T_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:28.053801  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_LANE_INFO_BATCH_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:28.053917  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_PERSON_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:28.074764  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_ENCODER_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:28.074989  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_STORAGE_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:28.518955  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_ENCODER_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:29.241841  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_WIFI_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:29.382627  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_PARKINGLOG_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:37.129267  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_DECODER_INFO_BATCH partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:37.722877  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_CAMERA_INFO_T partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:37.757972  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_DOORACCESS_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:37.766562  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_VEHICLE_BARRIER_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.285626  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_ENCODER_INFO_BATCH_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.304704  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_WIFI_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.305053  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_DOORACCESS_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.319334  179064 kafka_exporter.go:413] Cannot get current offset of topic __consumer_offsets partition 1: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.337202  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_PARKINGLOG_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.440795  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_ENCODER_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.527946  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_PERSON_INFO_BATCH partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.637081  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_PERSON_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.648332  179064 kafka_exporter.go:413] Cannot get current offset of topic OMOF_STORAGE_INFO_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.963392  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_CAMERA_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:38.965326  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_ELECFENSEDETECT_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.005617  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_DOORACCESS_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.010542  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_PARKINGLOG_INFO_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.054798  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_LANE_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.153396  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_CAMERA_INFO_T_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.170366  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_ENCODER_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.173720  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_STORAGE_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.181867  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_PERSON_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.203380  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_ENCODER_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.292459  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_LANE_INFO_BATCH_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.309655  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_WIFI_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:39.357764  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_PARKINGLOG_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.128712  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_CAMERA_INFO_T partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.129205  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_DOORACCESS_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.129859  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_DECODER_INFO_BATCH partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.129922  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_VEHICLE_BARRIER_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.132698  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_ENCODER_INFO_BATCH_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.138742  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_WIFI_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.143203  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_PARKINGLOG_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.152738  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_DOORACCESS_INFO_RELATED_EVENTS_LINKAGE partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.182241  179064 kafka_exporter.go:425] Cannot get oldest offset of topic __consumer_offsets partition 1: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.201141  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_PERSON_INFO_BATCH partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.206563  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_ENCODER_INFO partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.602064  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_STORAGE_INFO_FERRY partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:41.614440  179064 kafka_exporter.go:425] Cannot get oldest offset of topic OMOF_PERSON_INFO_RELATED_EVENTS partition 0: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
E1111 02:34:43.170503  179064 kafka_exporter.go:404] Cannot get leader of topic __consumer_offsets partition 4: kafka server: In the middle of a leadership election, there is currently no leader for this partition and hence it is unavailable for writes.
